billing_month,issue_date,due_date,units_consumed,variable_charges,fixed_charges,gst,electricity_duty,tv_fee,late_payment_surcharge,total_amount,amount_within_due_date,amount_after_due_date,tariff_applied,reference_no,meter_number,consumer_id,consumer_name,address
SEP 24,2024-09-25,2024-10-09,2953.0,51173.94,50.0,9220.31,767.61,0,0.0,61211.85,61211.85,64272.45,A-1a,11 50779 7003869 U,86205093898,3005795,Ghannam Raashid,"H NO 496 Qabeel Freeway, CHAKLALA, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,2541.74,42537.62,50.0,7665.77,638.06,0,0.0,50891.46,50891.46,53436.03,A-1a,11 24859 5758324 U,86205093898,3005795,Ghannam Raashid,"H NO 496 Qabeel Freeway, CHAKLALA, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,2191.42,35180.92,50.0,6341.57,527.71,0,0.0,42100.21,42100.21,44205.22,A-1a,11 94530 1319771 U,86205093898,3005795,Ghannam Raashid,"H NO 496 Qabeel Freeway, CHAKLALA, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,1955.77,30232.25,50.0,5450.81,453.48,0,0.0,36186.54,36186.54,37995.87,A-1a,11 38856 7954340 U,86205093898,3005795,Ghannam Raashid,"H NO 496 Qabeel Freeway, CHAKLALA, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,1870.82,28448.24,50.0,5129.68,426.72,0,0.0,34054.65,34054.65,35757.38,A-1a,11 79686 1584463 U,86205093898,3005795,Ghannam Raashid,"H NO 496 Qabeel Freeway, CHAKLALA, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,1946.09,30028.97,50.0,5414.22,450.43,0,0.0,35943.62,35943.62,37740.81,A-1a,11 14209 9782213 U,96441712194,5901239,Azban Iftikhaar,"H NO 588 Ilan Turnpike, CHAKLALA, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,1820.68,27395.36,50.0,4940.17,410.93,0,1372.27,34168.73,34168.73,35877.16,A-1a,11 15450 7188938 U,96441712194,5901239,Azban Iftikhaar,"H NO 588 Ilan Turnpike, CHAKLALA, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,2261.96,36662.14,50.0,6608.19,549.93,35,0.0,43905.26,43905.26,46100.52,A-1a,11 23747 4218368 U,96441712194,5901239,Azban Iftikhaar,"H NO 588 Ilan Turnpike, CHAKLALA, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,2435.1,40298.12,50.0,7262.66,604.47,35,0.0,48250.25,48250.25,50662.77,A-1a,11 61139 2503106 U,96441712194,5901239,Azban Iftikhaar,"H NO 588 Ilan Turnpike, CHAKLALA, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,3351.95,59551.95,50.0,10728.35,893.28,0,0.0,71223.58,71223.58,74784.76,A-1a,11 39658 7280866 U,96441712194,5901239,Azban Iftikhaar,"H NO 588 Ilan Turnpike, CHAKLALA, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,3830.76,69607.04,50.0,12538.27,1044.11,0,0.0,83239.42,83239.42,87401.39,A-1a,11 25899 1781154 U,96441712194,5901239,Azban Iftikhaar,"H NO 588 Ilan Turnpike, CHAKLALA, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,3950.26,72116.52,50.0,12989.97,1081.75,0,0.0,86238.24,86238.24,90550.16,A-1a,11 46785 4925418 U,96441712194,5901239,Azban Iftikhaar,"H NO 588 Ilan Turnpike, CHAKLALA, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,3632.25,65438.21,50.0,11787.88,981.57,0,0.0,78257.66,78257.66,82170.54,A-1a,11 98808 1552236 U,96441712194,5901239,Azban Iftikhaar,"H NO 588 Ilan Turnpike, CHAKLALA, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,2995.22,52060.68,50.0,9379.92,780.91,0,2605.53,64877.05,64877.05,68120.9,A-1a,11 78225 8890018 U,96441712194,5901239,Azban Iftikhaar,"H NO 588 Ilan Turnpike, CHAKLALA, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,2461.5,40852.44,50.0,7362.44,612.79,0,0.0,48877.66,48877.66,51321.55,A-1a,11 15967 5905433 U,96441712194,5901239,Azban Iftikhaar,"H NO 588 Ilan Turnpike, CHAKLALA, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,2196.07,35278.51,50.0,6359.13,529.18,0,0.0,42216.82,42216.82,44327.66,A-1a,11 29629 9510746 U,96441712194,5901239,Azban Iftikhaar,"H NO 588 Ilan Turnpike, CHAKLALA, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,1933.04,29754.86,50.0,5364.87,446.32,35,0.0,35651.06,35651.06,37433.61,A-1a,11 38069 6239751 U,96441712194,5901239,Azban Iftikhaar,"H NO 588 Ilan Turnpike, CHAKLALA, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,1909.85,29267.79,50.0,5277.2,439.02,0,0.0,35034.01,35034.01,36785.71,A-1a,11 11978 9258576 U,96441712194,5901239,Azban Iftikhaar,"H NO 588 Ilan Turnpike, CHAKLALA, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,1973.66,30607.86,50.0,5518.41,459.12,35,0.0,36670.39,36670.39,38503.91,A-1a,11 70737 5468531 U,27831531731,1899411,Chawish Tali,"H NO 255 Azban View, DHOKE KALA KHAN, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,1839.33,27786.87,50.0,5010.64,416.8,0,0.0,33264.31,33264.31,34927.52,A-1a,11 92690 8537504 U,27831531731,1899411,Chawish Tali,"H NO 255 Azban View, DHOKE KALA KHAN, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,2237.69,36152.47,50.0,6516.44,542.29,35,0.0,43296.2,43296.2,45461.01,A-1a,11 87897 6919161 U,27831531731,1899411,Chawish Tali,"H NO 255 Azban View, DHOKE KALA KHAN, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,2422.98,40043.5,50.0,7216.83,600.65,35,0.0,47945.98,47945.98,50343.28,A-1a,11 10921 7177341 U,27831531731,1899411,Chawish Tali,"H NO 255 Azban View, DHOKE KALA KHAN, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,3360.99,59741.83,50.0,10762.53,896.13,35,0.0,71485.49,71485.49,75059.76,A-1a,11 55109 4680956 U,27831531731,1899411,Chawish Tali,"H NO 255 Azban View, DHOKE KALA KHAN, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,3832.41,69641.61,50.0,12544.49,1044.62,35,0.0,83315.72,83315.72,87481.51,A-1a,11 70453 8234775 U,27831531731,1899411,Chawish Tali,"H NO 255 Azban View, DHOKE KALA KHAN, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,3848.37,69976.71,50.0,12604.81,1049.65,35,0.0,83716.16,83716.16,87901.97,A-1a,11 77109 2563984 U,27831531731,1899411,Chawish Tali,"H NO 255 Azban View, DHOKE KALA KHAN, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,3588.61,64521.81,50.0,11622.93,967.83,35,0.0,77197.56,77197.56,81057.44,A-1a,11 21707 4048129 U,27831531731,1899411,Chawish Tali,"H NO 255 Azban View, DHOKE KALA KHAN, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,3014.88,52473.48,50.0,9454.23,787.1,0,0.0,62764.81,62764.81,65903.05,A-1a,11 17321 1325901 U,27831531731,1899411,Chawish Tali,"H NO 255 Azban View, DHOKE KALA KHAN, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,2468.51,40999.77,50.0,7388.96,615.0,35,0.0,49088.73,49088.73,51543.17,A-1a,11 31894 3027319 U,27831531731,1899411,Chawish Tali,"H NO 255 Azban View, DHOKE KALA KHAN, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,2172.31,34779.41,50.0,6269.29,521.69,0,0.0,41620.39,41620.39,43701.41,A-1a,11 72862 1064564 U,27831531731,1899411,Chawish Tali,"H NO 255 Azban View, DHOKE KALA KHAN, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,1937.73,29853.39,50.0,5382.61,447.8,0,0.0,35733.8,35733.8,37520.49,A-1a,11 35096 7616678 U,27831531731,1899411,Chawish Tali,"H NO 255 Azban View, DHOKE KALA KHAN, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,1870.37,28438.67,50.0,5127.96,426.58,0,0.0,34043.2,34043.2,35745.36,A-1a,11 48972 5744630 U,27831531731,1899411,Chawish Tali,"H NO 255 Azban View, DHOKE KALA KHAN, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,1948.77,30085.21,50.0,5424.34,451.28,0,0.0,36010.83,36010.83,37811.37,A-1a,11 19388 6465490 U,96791788173,2664863,Nabeel Sabah,"H NO 161 Jahdami Locks, WESTRIDGE, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,1815.23,27280.75,50.0,4919.53,409.21,35,0.0,32694.49,32694.49,34329.22,A-1a,11 74864 1132784 U,96791788173,2664863,Nabeel Sabah,"H NO 161 Jahdami Locks, WESTRIDGE, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,2229.9,35988.84,50.0,6486.99,539.83,35,0.0,43100.66,43100.66,45255.69,A-1a,11 27169 9399036 U,96791788173,2664863,Nabeel Sabah,"H NO 161 Jahdami Locks, WESTRIDGE, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,2408.14,39732.02,50.0,7160.76,595.98,35,0.0,47573.77,47573.77,49952.46,A-1a,11 62126 4464289 U,96791788173,2664863,Nabeel Sabah,"H NO 161 Jahdami Locks, WESTRIDGE, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,3309.35,58657.41,50.0,10567.33,879.86,0,2935.37,73089.98,73089.98,76744.48,A-1a,11 75091 1411277 U,96791788173,2664863,Nabeel Sabah,"H NO 161 Jahdami Locks, WESTRIDGE, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,3853.21,70078.39,50.0,12623.11,1051.18,0,0.0,83802.67,83802.67,87992.81,A-1a,11 94078 9993439 U,96791788173,2664863,Nabeel Sabah,"H NO 161 Jahdami Locks, WESTRIDGE, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,3902.12,71105.44,50.0,12807.98,1066.58,0,0.0,85030.0,85030.0,89281.5,A-1a,11 82973 1090511 U,96791788173,2664863,Nabeel Sabah,"H NO 161 Jahdami Locks, WESTRIDGE, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,3652.61,65865.79,50.0,11864.84,987.99,35,0.0,78803.62,78803.62,82743.8,A-1a,11 78291 3641537 U,96791788173,2664863,Nabeel Sabah,"H NO 161 Jahdami Locks, WESTRIDGE, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,2997.72,52113.2,50.0,9389.38,781.7,0,0.0,62334.28,62334.28,65450.99,A-1a,11 85450 1275086 U,96791788173,2664863,Nabeel Sabah,"H NO 161 Jahdami Locks, WESTRIDGE, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,2522.42,42131.78,50.0,7592.72,631.98,35,0.0,50441.47,50441.47,52963.55,A-1a,11 58899 2972269 U,96791788173,2664863,Nabeel Sabah,"H NO 161 Jahdami Locks, WESTRIDGE, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,2178.67,34913.09,50.0,6293.36,523.7,0,0.0,41780.14,41780.14,43869.15,A-1a,11 83452 7824896 U,96791788173,2664863,Nabeel Sabah,"H NO 161 Jahdami Locks, WESTRIDGE, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,1996.31,31083.51,50.0,5604.03,466.25,35,0.0,37238.79,37238.79,39100.73,A-1a,11 32949 4689019 U,96791788173,2664863,Nabeel Sabah,"H NO 161 Jahdami Locks, WESTRIDGE, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,1890.76,28866.98,50.0,5205.06,433.0,0,1445.85,36000.89,36000.89,37800.94,A-1a,11 98293 5149607 U,96791788173,2664863,Nabeel Sabah,"H NO 161 Jahdami Locks, WESTRIDGE, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,3880.89,80098.75,705.0,14544.68,1201.48,0,0.0,96549.91,96549.91,101377.41,A-2a,11 95403 7048484 U,48327906103,4916201,Badawi Ijli,"H NO 558 Aadam Ranch, WESTRIDGE, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,3693.42,76161.76,705.0,13836.02,1142.43,35,0.0,91880.2,91880.2,96474.21,A-2a,11 36161 9416515 U,48327906103,4916201,Badawi Ijli,"H NO 558 Aadam Ranch, WESTRIDGE, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,4531.83,93768.43,705.0,17005.22,1406.53,0,0.0,112885.17,112885.17,118529.43,A-2a,11 57181 7830263 U,48327906103,4916201,Badawi Ijli,"H NO 558 Aadam Ranch, WESTRIDGE, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,4835.47,100144.91,705.0,18152.98,1502.17,35,0.0,120540.07,120540.07,126567.07,A-2a,11 37618 8836458 U,48327906103,4916201,Badawi Ijli,"H NO 558 Aadam Ranch, WESTRIDGE, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,6718.64,139691.5,705.0,25271.37,2095.37,0,0.0,167763.25,167763.25,176151.41,A-2a,11 54262 6746894 U,48327906103,4916201,Badawi Ijli,"H NO 558 Aadam Ranch, WESTRIDGE, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,7562.93,157421.45,705.0,28462.76,2361.32,0,0.0,188950.53,188950.53,198398.05,A-2a,11 58444 8724881 U,48327906103,4916201,Badawi Ijli,"H NO 558 Aadam Ranch, WESTRIDGE, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,7702.36,160349.5,705.0,28989.81,2405.24,0,0.0,192449.55,192449.55,202072.03,A-2a,11 27004 8713049 U,48327906103,4916201,Badawi Ijli,"H NO 558 Aadam Ranch, WESTRIDGE, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,7318.56,152289.74,705.0,27539.05,2284.35,0,0.0,182818.14,182818.14,191959.05,A-2a,11 73795 8865807 U,48327906103,4916201,Badawi Ijli,"H NO 558 Aadam Ranch, WESTRIDGE, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,5967.77,123923.25,705.0,22433.09,1858.85,35,0.0,148955.19,148955.19,156402.95,A-2a,11 17115 1404379 U,48327906103,4916201,Badawi Ijli,"H NO 558 Aadam Ranch, WESTRIDGE, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,4986.26,103311.52,705.0,18722.97,1549.67,0,0.0,124289.17,124289.17,130503.63,A-2a,11 38674 6844984 U,48327906103,4916201,Badawi Ijli,"H NO 558 Aadam Ranch, WESTRIDGE, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,4351.49,89981.37,705.0,16323.55,1349.72,0,0.0,108359.64,108359.64,113777.62,A-2a,11 99952 3065116 U,48327906103,4916201,Badawi Ijli,"H NO 558 Aadam Ranch, WESTRIDGE, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,3965.18,81868.78,705.0,14863.28,1228.03,0,0.0,98665.09,98665.09,103598.35,A-2a,11 33727 9306636 U,48327906103,4916201,Badawi Ijli,"H NO 558 Aadam Ranch, WESTRIDGE, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,3830.7,79044.64,705.0,14354.93,1185.67,35,3987.48,99312.72,99312.72,104278.36,A-2a,11 68019 2234054 U,48327906103,4916201,Badawi Ijli,"H NO 558 Aadam Ranch, WESTRIDGE, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,1960.84,30338.62,100.0,5478.95,455.08,0,1521.93,37894.58,37894.58,39789.31,A-1b,11 48129 8559347 U,48408501992,7752972,Pervaiz Wafeeq,"H NO 613 Ubaydullah Station, DHOKE KALA KHAN, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,1819.8,27376.8,100.0,4945.82,410.65,0,0.0,32833.28,32833.28,34474.94,A-1b,11 42611 6632893 U,48408501992,7752972,Pervaiz Wafeeq,"H NO 613 Ubaydullah Station, DHOKE KALA KHAN, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,2209.98,35570.6,100.0,6420.71,533.56,35,0.0,42659.87,42659.87,44792.86,A-1b,11 14742 9935759 U,48408501992,7752972,Pervaiz Wafeeq,"H NO 613 Ubaydullah Station, DHOKE KALA KHAN, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,2426.8,40123.74,100.0,7240.27,601.86,0,2011.19,50077.05,50077.05,52580.91,A-1b,11 91337 4017803 U,48408501992,7752972,Pervaiz Wafeeq,"H NO 613 Ubaydullah Station, DHOKE KALA KHAN, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,3289.54,58241.24,100.0,10501.42,873.62,0,0.0,69716.28,69716.28,73202.09,A-1b,11 11030 9564622 U,48408501992,7752972,Pervaiz Wafeeq,"H NO 613 Ubaydullah Station, DHOKE KALA KHAN, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,3832.7,69647.76,100.0,12554.6,1044.72,35,0.0,83382.08,83382.08,87551.18,A-1b,11 86408 7066884 U,48408501992,7752972,Pervaiz Wafeeq,"H NO 613 Ubaydullah Station, DHOKE KALA KHAN, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,3937.51,71848.63,100.0,12950.75,1077.73,0,0.0,85977.11,85977.11,90275.96,A-1b,11 39455 4750424 U,48408501992,7752972,Pervaiz Wafeeq,"H NO 613 Ubaydullah Station, DHOKE KALA KHAN, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,3621.03,65202.53,100.0,11754.45,978.04,0,0.0,78035.02,78035.02,81936.77,A-1b,11 39604 6638832 U,48408501992,7752972,Pervaiz Wafeeq,"H NO 613 Ubaydullah Station, DHOKE KALA KHAN, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,2966.28,51452.84,100.0,9279.51,771.79,0,0.0,61604.14,61604.14,64684.35,A-1b,11 30408 1814492 U,48408501992,7752972,Pervaiz Wafeeq,"H NO 613 Ubaydullah Station, DHOKE KALA KHAN, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,2484.84,41342.74,100.0,7459.69,620.14,0,0.0,49522.58,49522.58,51998.71,A-1b,11 26005 2841337 U,48408501992,7752972,Pervaiz Wafeeq,"H NO 613 Ubaydullah Station, DHOKE KALA KHAN, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,2131.62,33924.98,100.0,6124.5,508.87,35,0.0,40693.35,40693.35,42728.02,A-1b,11 76533 9722777 U,48408501992,7752972,Pervaiz Wafeeq,"H NO 613 Ubaydullah Station, DHOKE KALA KHAN, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,1976.24,30661.98,100.0,5537.16,459.93,0,0.0,36759.06,36759.06,38597.02,A-1b,11 30728 3201816 U,48408501992,7752972,Pervaiz Wafeeq,"H NO 613 Ubaydullah Station, DHOKE KALA KHAN, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,1885.8,28762.7,100.0,5195.29,431.44,0,0.0,34489.42,34489.42,36213.89,A-1b,11 25032 5470414 U,48408501992,7752972,Pervaiz Wafeeq,"H NO 613 Ubaydullah Station, DHOKE KALA KHAN, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,3894.92,80393.42,520.0,14564.42,1205.9,0,0.0,96683.74,96683.74,101517.93,A-2a,11 93907 1025009 U,75176947899,1674975,Mahad Ayamin,"H NO 186 Ali Stravenue, MORGHAH, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,3686.23,76010.85,520.0,13775.55,1140.16,0,0.0,91446.57,91446.57,96018.9,A-2a,11 79408 5998786 U,75176947899,1674975,Mahad Ayamin,"H NO 186 Ali Stravenue, MORGHAH, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,4472.63,92525.29,520.0,16748.15,1387.88,0,0.0,111181.33,111181.33,116740.39,A-2a,11 60760 1992149 U,75176947899,1674975,Mahad Ayamin,"H NO 186 Ali Stravenue, MORGHAH, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,4920.32,101926.66,520.0,18440.4,1528.9,0,0.0,122415.96,122415.96,128536.75,A-2a,11 85909 4582101 U,75176947899,1674975,Mahad Ayamin,"H NO 186 Ali Stravenue, MORGHAH, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,6769.04,140749.9,520.0,25428.58,2111.25,0,0.0,168809.73,168809.73,177250.22,A-2a,11 65839 1332156 U,75176947899,1674975,Mahad Ayamin,"H NO 186 Ali Stravenue, MORGHAH, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,7657.18,159400.78,520.0,28785.74,2391.01,35,0.0,191132.53,191132.53,200689.16,A-2a,11 26618 5564458 U,75176947899,1674975,Mahad Ayamin,"H NO 186 Ali Stravenue, MORGHAH, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,7826.34,162953.08,520.0,29425.15,2444.3,0,8173.65,203516.18,203516.18,213691.99,A-2a,11 74854 8710136 U,75176947899,1674975,Mahad Ayamin,"H NO 186 Ali Stravenue, MORGHAH, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,7392.39,153840.17,520.0,27784.83,2307.6,0,0.0,184452.6,184452.6,193675.23,A-2a,11 22531 9127797 U,75176947899,1674975,Mahad Ayamin,"H NO 186 Ali Stravenue, MORGHAH, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,6042.0,125481.94,520.0,22680.35,1882.23,35,0.0,150599.51,150599.51,158129.49,A-2a,11 48582 6636201 U,75176947899,1674975,Mahad Ayamin,"H NO 186 Ali Stravenue, MORGHAH, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,5043.48,104513.08,520.0,18905.95,1567.7,0,0.0,125506.73,125506.73,131782.07,A-2a,11 51537 4967514 U,75176947899,1674975,Mahad Ayamin,"H NO 186 Ali Stravenue, MORGHAH, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,4292.57,88744.01,520.0,16067.52,1331.16,0,0.0,106662.69,106662.69,111995.83,A-2a,11 97369 4986673 U,75176947899,1674975,Mahad Ayamin,"H NO 186 Ali Stravenue, MORGHAH, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,3927.05,81068.09,520.0,14685.86,1216.02,35,0.0,97524.97,97524.97,102401.22,A-2a,11 56216 4770408 U,75176947899,1674975,Mahad Ayamin,"H NO 186 Ali Stravenue, MORGHAH, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,3780.85,77997.85,520.0,14133.21,1169.97,35,0.0,93856.03,93856.03,98548.83,A-2a,11 38111 6224457 U,75176947899,1674975,Mahad Ayamin,"H NO 186 Ali Stravenue, MORGHAH, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,1953.24,30179.0,50.0,5441.22,452.68,0,0.0,36122.9,36122.9,37929.05,A-1a,11 62104 4292645 U,20543397009,1615675,Lahiah Awadil,"H NO 994 Najam Shores, KOHAT ROAD, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,1805.16,27069.38,50.0,4881.49,406.04,35,0.0,32441.91,32441.91,34064.01,A-1a,11 63943 8653227 U,20543397009,1615675,Lahiah Awadil,"H NO 994 Najam Shores, KOHAT ROAD, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,2231.39,36020.17,50.0,6492.63,540.3,0,0.0,43103.1,43103.1,45258.26,A-1a,11 36393 4890185 U,20543397009,1615675,Lahiah Awadil,"H NO 994 Najam Shores, KOHAT ROAD, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,2415.4,39884.48,50.0,7188.21,598.27,0,0.0,47720.96,47720.96,50107.01,A-1a,11 41488 5402896 U,20543397009,1615675,Lahiah Awadil,"H NO 994 Najam Shores, KOHAT ROAD, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,3334.29,59181.03,50.0,10661.58,887.72,0,0.0,70780.33,70780.33,74319.34,A-1a,11 82767 5973322 U,20543397009,1615675,Lahiah Awadil,"H NO 994 Najam Shores, KOHAT ROAD, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,3823.41,69452.65,50.0,12510.48,1041.79,0,3475.13,86530.05,86530.05,90856.55,A-1a,11 58728 4799143 U,20543397009,1615675,Lahiah Awadil,"H NO 994 Najam Shores, KOHAT ROAD, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,3963.17,72387.49,50.0,13038.75,1085.81,0,0.0,86562.05,86562.05,90890.15,A-1a,11 27079 7924250 U,20543397009,1615675,Lahiah Awadil,"H NO 994 Najam Shores, KOHAT ROAD, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,3608.72,64944.2,50.0,11698.96,974.16,35,0.0,77702.32,77702.32,81587.44,A-1a,11 30786 7395229 U,20543397009,1615675,Lahiah Awadil,"H NO 994 Najam Shores, KOHAT ROAD, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,2984.8,51841.74,50.0,9340.51,777.63,0,0.0,62009.88,62009.88,65110.37,A-1a,11 73776 3173507 U,20543397009,1615675,Lahiah Awadil,"H NO 994 Najam Shores, KOHAT ROAD, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,2505.68,41780.38,50.0,7529.47,626.71,0,0.0,49986.56,49986.56,52485.89,A-1a,11 68508 3653577 U,20543397009,1615675,Lahiah Awadil,"H NO 994 Najam Shores, KOHAT ROAD, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,2169.09,34711.81,50.0,6257.13,520.68,0,0.0,41539.61,41539.61,43616.59,A-1a,11 83329 8288273 U,20543397009,1615675,Lahiah Awadil,"H NO 994 Najam Shores, KOHAT ROAD, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,1986.44,30876.2,50.0,5566.72,463.14,0,0.0,36956.06,36956.06,38803.86,A-1a,11 51712 8219047 U,20543397009,1615675,Lahiah Awadil,"H NO 994 Najam Shores, KOHAT ROAD, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,1877.19,28582.07,50.0,5153.77,428.73,35,1431.6,35681.18,35681.18,37465.24,A-1a,11 90882 1810945 U,20543397009,1615675,Lahiah Awadil,"H NO 994 Najam Shores, KOHAT ROAD, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,1917.87,29436.23,50.0,5307.52,441.54,35,0.0,35270.29,35270.29,37033.81,A-1a,11 99574 1257642 U,77423470484,5832327,Nadeem Huzaifa,"H NO 624 Omran Turnpike, WESTRIDGE, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,1825.08,27487.7,50.0,4956.79,412.32,35,0.0,32941.8,32941.8,34588.89,A-1a,11 75160 9472132 U,77423470484,5832327,Nadeem Huzaifa,"H NO 624 Omran Turnpike, WESTRIDGE, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,2214.95,35674.95,50.0,6430.49,535.12,0,0.0,42690.57,42690.57,44825.09,A-1a,11 72236 7247346 U,77423470484,5832327,Nadeem Huzaifa,"H NO 624 Omran Turnpike, WESTRIDGE, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,2393.06,39415.2,50.0,7103.74,591.23,0,0.0,47160.16,47160.16,49518.17,A-1a,11 78743 6010923 U,77423470484,5832327,Nadeem Huzaifa,"H NO 624 Omran Turnpike, WESTRIDGE, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,3375.82,60053.18,50.0,10818.57,900.8,0,3005.16,74827.71,74827.71,78569.09,A-1a,11 17997 8925971 U,77423470484,5832327,Nadeem Huzaifa,"H NO 624 Omran Turnpike, WESTRIDGE, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,3843.22,69868.62,50.0,12585.35,1048.03,0,0.0,83552.0,83552.0,87729.6,A-1a,11 87464 2935583 U,77423470484,5832327,Nadeem Huzaifa,"H NO 624 Omran Turnpike, WESTRIDGE, RAWALPINDI"
